VID,RID,epoch,deviceType,osName,isWorker,SSR,serverPush,streamingResponse,workerAssets,fromGoogle,dnsLookupTime,timeToFirstByte,cssBundleLoadTime,mainJsBundleLoadTime,firstPaint,firstContentfulPaint,tti
1506927a-319b-4d71-8464-cbfab425d8d2,1506927a-319b-4d71-8464-cbfab425d8d2,1552343042196,mobile,iOS,1,0,0,0,1,1,,,,,,,
a7b1207c-2b26-45d9-9bf3-6cf44a591586,a7b1207c-2b26-45d9-9bf3-6cf44a591586,1552338876989,mobile,iOS,1,1,0,0,0,1,,,,,,,
c9322b08-91d9-4166-b91e-9466174ce7db,c9322b08-91d9-4166-b91e-9466174ce7db,1550994310383,mobile,iOS,1,0,0,,1,1,,,,,,,
390bb3e0-614e-4fa9-96c4-d3e9388116a8,390bb3e0-614e-4fa9-96c4-d3e9388116a8,1552229645004,mobile,iOS,1,0,1,0,1,1,90,626,,,,,
a925f477-1ea4-4779-b756-19ef7e9f098c,a925f477-1ea4-4779-b756-19ef7e9f098c,1552386706257,mobile,Android,1,0,0,0,0,1,18,387,142,339,802,1194,
d7473571-b8d2-4177-b12d-20533505b4b9,d7473571-b8d2-4177-b12d-20533505b4b9,1552388874184,mobile,iOS,1,1,1,1,0,1,,1169,269,336,,,
76460cd6-6b2b-4d32-a916-e5cb82fd1bb9,76460cd6-6b2b-4d32-a916-e5cb82fd1bb9,1551020465432,mobile,Android,0,0,1,,1,1,,,,,,,
53fc3971-2fdf-4311-b9f1-6b097bfe5669,53fc3971-2fdf-4311-b9f1-6b097bfe5669,1552382922471,mobile,Android,1,1,1,0,0,1,78,437,13,100,,,1266
8709d515-a42c-4f58-a5c2-4e8cb25c2793,8709d515-a42c-4f58-a5c2-4e8cb25c2793,1551011686459,mobile,Android,0,0,1,,1,1,,,,,,,
f8d7d549-6f47-41ed-82aa-c54a14b8c3c7,f8d7d549-6f47-41ed-82aa-c54a14b8c3c7,1552384197522,mobile,Android,1,1,1,0,1,1,7,380,15,33,1101,1101,12907
727d88f5-8ab1-44ee-b035-cfad0469ca24,727d88f5-8ab1-44ee-b035-cfad0469ca24,1551021068810,mobile,Android,0,1,1,,0,1,,,,,,,
c59ddfbf-10db-4479-af12-3b734b1d73fe,c59ddfbf-10db-4479-af12-3b734b1d73fe,1552389110468,mobile,Android,1,0,0,0,0,1,,,,,,,
8d297793-8730-4a17-8913-730b060a1cb3,8d297793-8730-4a17-8913-730b060a1cb3,1552325315670,mobile,Android,1,0,0,0,1,1,37,396,81,112,1160,1483,
95683589-0d7d-46b4-a421-6cea6e83b878,95683589-0d7d-46b4-a421-6cea6e83b878,1550989408176,mobile,Android,1,1,0,,1,1,,,,,,,
f1bf33fd-d7af-4c89-b04e-a7372b669f96,f1bf33fd-d7af-4c89-b04e-a7372b669f96,1552395197964,mobile,Android,1,0,0,0,0,1,139,661,116,196,998,1310,
221bb67d-f58e-4422-8ab0-5124a17742f2,221bb67d-f58e-4422-8ab0-5124a17742f2,1551012973678,NA,Windows,1,1,1,,1,1,,,,,,,
5a1ba0cb-a702-41fc-9022-c3ea228168c4,5a1ba0cb-a702-41fc-9022-c3ea228168c4,1552394270967,mobile,iOS,1,0,0,1,1,1,272,803,140,185,,,
002ce838-e6ec-45f9-a553-f472c104e9c9,002ce838-e6ec-45f9-a553-f472c104e9c9,1552297691570,mobile,Android,1,1,1,1,0,1,0,1228,15285,17022,,,19153
bcf24162-6caa-439a-aa8e-2ebe41939d26,bcf24162-6caa-439a-aa8e-2ebe41939d26,1552180328638,mobile,Android,1,0,0,1,1,1,62,-24,,,,,1358
52473ebd-7bed-41b2-8cd0-74a2f0e2664d,52473ebd-7bed-41b2-8cd0-74a2f0e2664d,1552234645905,mobile,Android,1,0,0,1,1,1,,,65,185,,,
ecae7ebf-2caf-4165-b08f-72c02c8b3fac,ecae7ebf-2caf-4165-b08f-72c02c8b3fac,1552255118350,NA,Mac OS,1,0,0,1,1,1,,,,,,,
5114002e-76ba-48e7-9c7a-0d1acc3ec7c3,5114002e-76ba-48e7-9c7a-0d1acc3ec7c3,1552323802925,mobile,iOS,1,0,1,1,1,1,427,2101,821,851,,,
b31be1d0-5011-4b47-ac4f-962e799b6c6f,b31be1d0-5011-4b47-ac4f-962e799b6c6f,1552172244680,mobile,iOS,1,0,1,1,1,1,111,495,,,,,
1c8f771b-281c-426f-9322-32ab50113548,1c8f771b-281c-426f-9322-32ab50113548,1552258992784,mobile,iOS,1,0,0,1,1,1,,,,,,,
c0caf1aa-dfc4-4031-b27a-79ba44955543,c0caf1aa-dfc4-4031-b27a-79ba44955543,1552339007418,NA,Linux,1,0,1,1,0,1,,,,,,,
c06956c8-682c-47da-a941-acdefdbf130d,c06956c8-682c-47da-a941-acdefdbf130d,1552307433421,mobile,iOS,1,0,0,0,1,1,299,649,85,181,,,
506d759f-b373-4464-b5a1-bc849ff0c012,506d759f-b373-4464-b5a1-bc849ff0c012,1552314178371,mobile,Android,1,0,0,1,0,1,85,585,110,368,1124,1545,1539
c9407a9d-645d-4bfc-b769-760ec49548f6,c9407a9d-645d-4bfc-b769-760ec49548f6,1552183244094,mobile,Android,1,0,1,1,0,1,0,322,,,,,
a9cd53e6-a7a4-4ff6-8ce9-bcdd14c24a09,a9cd53e6-a7a4-4ff6-8ce9-bcdd14c24a09,1552286704793,mobile,Android,1,0,1,0,1,1,173,759,169,184,1289,2368,5264
2b94d3cd-815a-4955-a430-f687e567653a,2b94d3cd-815a-4955-a430-f687e567653a,1550968361674,mobile,iOS,0,1,1,,0,1,,,,,,,
17a3f507-d486-4a5c-8198-7aad91aad9ae,17a3f507-d486-4a5c-8198-7aad91aad9ae,1552279540760,mobile,iOS,1,1,0,0,0,1,66,,171,184,,,
967eab7a-d890-46da-8473-4e79a3d9346d,967eab7a-d890-46da-8473-4e79a3d9346d,1552328865144,NA,Windows,1,1,1,1,1,1,92,491,20,36,687,687,770
a2b99998-4038-4acf-a110-e8ff9dca9450,a2b99998-4038-4acf-a110-e8ff9dca9450,1552286649087,mobile,Android,1,0,1,0,1,1,139,1115,105,157,,2209,2337
52b87b4b-aef0-42e5-ad71-d554bfc92975,52b87b4b-aef0-42e5-ad71-d554bfc92975,1552373843063,NA,Windows,1,1,1,1,1,1,49,789,24,140,1140,1140,1290
1ee440c2-99dd-4530-9f03-0716480c4cfa,1ee440c2-99dd-4530-9f03-0716480c4cfa,1552384800979,mobile,Android,1,0,1,0,1,1,158,486,22,47,714,876,
e0a1d114-5ea2-46c1-86d1-41fa4c7873d2,e0a1d114-5ea2-46c1-86d1-41fa4c7873d2,1552275214862,mobile,Android,1,1,1,1,1,1,80,509,26,57,963,,
14ea0aa5-0d6a-4f75-84c8-298a3b13bb15,14ea0aa5-0d6a-4f75-84c8-298a3b13bb15,1552344935488,mobile,iOS,1,0,1,1,1,1,,,,,,,
f3b8ed58-69d9-4392-b4a5-111fc846a013,f3b8ed58-69d9-4392-b4a5-111fc846a013,1552380293560,mobile,iOS,1,0,1,1,0,1,0,381,0,1,,,
c19ebfdc-4e5f-4a5b-9d11-428711817562,c19ebfdc-4e5f-4a5b-9d11-428711817562,1552255512837,NA,Windows,1,1,1,0,1,1,,,,,,,
d65df780-c518-4835-8b2d-60787912a83a,d65df780-c518-4835-8b2d-60787912a83a,1552335149414,mobile,Android,1,1,0,1,0,1,0,553,,,,,
04235efa-46db-4d6c-964b-298cbdd6708c,04235efa-46db-4d6c-964b-298cbdd6708c,1552362846411,mobile,Android,1,0,1,1,0,1,191,823,35,130,,,1346
cf082451-b522-475a-bae5-5cab9cd40580,cf082451-b522-475a-bae5-5cab9cd40580,1552370068469,mobile,iOS,1,0,0,0,1,1,46,735,,,,,
b2c71ac1-44b3-40fd-bc29-bd064f8de3c9,b2c71ac1-44b3-40fd-bc29-bd064f8de3c9,1552371466857,mobile,iOS,1,1,1,0,1,1,402,1394,152,195,,,
f62a0286-ccba-41fb-9a09-c47b2c5559f4,f62a0286-ccba-41fb-9a09-c47b2c5559f4,1552234839086,mobile,iOS,1,1,0,0,1,1,71,763,37,65,,,
30a59ae5-4dca-4d1a-a80b-8a48737c5b2a,30a59ae5-4dca-4d1a-a80b-8a48737c5b2a,1552254132897,mobile,Android,1,0,0,1,0,1,,,,,,,
926017d3-d26f-4892-859e-dd26514ad693,926017d3-d26f-4892-859e-dd26514ad693,1551016468704,mobile,Android,0,1,1,,0,1,,,,,,,
47d22b36-b1ab-4867-bc78-f1f4f5b46c56,47d22b36-b1ab-4867-bc78-f1f4f5b46c56,1552316075492,NA,Windows,1,1,1,1,1,1,16,,163,70,,,
26126708-745f-4190-9bdd-18a5bdc11bba,26126708-745f-4190-9bdd-18a5bdc11bba,1552250008756,NA,Windows,1,0,1,1,0,1,,,,,,,
790dbbef-036f-4aa6-ba4d-18aca03ba1ca,790dbbef-036f-4aa6-ba4d-18aca03ba1ca,1552401812106,NA,Windows,1,0,0,1,0,1,55,517,182,414,963,1287,
cc61af1d-6a6e-479e-9e3d-3578b3c8cb74,cc61af1d-6a6e-479e-9e3d-3578b3c8cb74,1552240631008,mobile,Android,1,0,0,1,0,1,0,376,231,748,,,
78d9d2b2-1e06-40cd-8a31-e3a72c2af6a2,78d9d2b2-1e06-40cd-8a31-e3a72c2af6a2,1552251118950,mobile,Android,1,1,0,1,1,1,,,,,,,
23637883-260b-4d13-b720-a1e4f44990f1,23637883-260b-4d13-b720-a1e4f44990f1,1552385125563,mobile,Android,1,0,0,0,1,1,275,777,142,157,1112,1755,7095
e3528594-25bf-4d54-bfcd-323dc747d216,e3528594-25bf-4d54-bfcd-323dc747d216,1552259233469,NA,Windows,1,0,0,1,1,1,,,,,,,
66af6d71-b57f-4c27-a72f-f7dfbb43c6b7,66af6d71-b57f-4c27-a72f-f7dfbb43c6b7,1552334264985,mobile,iOS,1,0,0,0,0,1,77,582,82,161,,,
f28d62c6-bab9-4575-be7e-929f331e0cfa,f28d62c6-bab9-4575-be7e-929f331e0cfa,1552295111495,mobile,iOS,1,0,1,0,1,1,1046,1468,0,4,,,
c44454ff-201d-4b1c-9aaa-2c26c09ad452,c44454ff-201d-4b1c-9aaa-2c26c09ad452,1552384206822,mobile,iOS,1,1,0,0,1,1,80,521,76,103,,,
9271bcad-2688-4490-8a53-22c9d5192b80,9271bcad-2688-4490-8a53-22c9d5192b80,1552306116439,mobile,Android,1,0,0,0,0,1,1,,44,96,552,753,
9932eff2-4a37-49f7-b771-769ec97dcce4,9932eff2-4a37-49f7-b771-769ec97dcce4,1551007810269,mobile,Android,0,1,0,,0,1,,,,,,,
3dd3a23e-7f04-4b69-959c-e16bcab7ef28,3dd3a23e-7f04-4b69-959c-e16bcab7ef28,1552302615063,mobile,Android,1,0,0,0,1,1,138,548,106,181,863,1116,
d6041560-e4b6-4f31-8ec7-2509dfa14a75,d6041560-e4b6-4f31-8ec7-2509dfa14a75,1552326181890,mobile,Android,1,1,0,0,0,1,0,894,604,726,1812,1812,2047
56a5ebe5-d0ce-4511-ba5e-c594860957da,56a5ebe5-d0ce-4511-ba5e-c594860957da,1552261062099,mobile,Android,1,0,0,1,0,1,,,,,,,
b34bc70f-c36f-4662-afbd-3164eb713c62,b34bc70f-c36f-4662-afbd-3164eb713c62,1552390154123,mobile,Android,1,1,1,1,0,1,0,1349,166,273,1726,1726,3790
f30d97f3-11b7-4fa0-9a91-d4b9df388512,f30d97f3-11b7-4fa0-9a91-d4b9df388512,1552380113420,NA,Windows,1,1,1,1,1,1,138,825,433,435,1551,1551,1666
9ec4d273-ab23-4d1a-aec8-9a61277025e3,9ec4d273-ab23-4d1a-aec8-9a61277025e3,1552210626298,mobile,iOS,1,0,1,1,1,1,132,823,,,,,
8ac2eda9-c705-44a7-b971-97f582c4d186,8ac2eda9-c705-44a7-b971-97f582c4d186,1552240458614,mobile,iOS,1,0,1,0,1,1,,,,,,,
a6125630-ffb6-460d-b944-101c9a9db553,a6125630-ffb6-460d-b944-101c9a9db553,1552351226878,mobile,Android,1,1,1,0,0,1,0,1528,,,,,
b17bfa9e-1011-4bbc-9f7a-c2cc1a6e92ed,b17bfa9e-1011-4bbc-9f7a-c2cc1a6e92ed,1552393399706,mobile,iOS,1,0,0,0,0,1,315,937,147,200,,,
7cb450a1-d0a6-4d51-9bde-ceaacdcb580c,7cb450a1-d0a6-4d51-9bde-ceaacdcb580c,1552349937620,mobile,iOS,1,0,1,0,1,1,155,702,0,27,,,
240061d3-8f69-4834-92c8-731c827d5bb2,240061d3-8f69-4834-92c8-731c827d5bb2,1552248206899,mobile,Android,1,1,1,1,0,1,,,,,,,
cd203c55-cdfa-4128-b9f1-00ba5e2aa4ec,cd203c55-cdfa-4128-b9f1-00ba5e2aa4ec,1552165579896,mobile,Android,1,1,1,1,0,1,0,269,,,,,953
149a5333-08fe-4df7-902a-6f4c80f9ab99,149a5333-08fe-4df7-902a-6f4c80f9ab99,1552271551341,mobile,Android,1,0,1,1,1,1,,,,,,,
e78ad5d5-ef3c-42aa-971f-6ded0f3c8c30,e78ad5d5-ef3c-42aa-971f-6ded0f3c8c30,1552397468435,NA,NA,1,0,1,0,1,1,,,,,,,
2e41fc00-523a-4883-8b89-1c5ac04c29e2,2e41fc00-523a-4883-8b89-1c5ac04c29e2,1552320292247,mobile,iOS,1,1,0,0,0,1,,691,131,146,,,
b1cf21ff-ae9a-4c18-8eda-1fae493b73b4,b1cf21ff-ae9a-4c18-8eda-1fae493b73b4,1552394149577,mobile,Android,1,1,1,1,0,1,,1553,120,191,1989,1989,2112
05a650e7-b612-409d-a101-6a253901c1a1,05a650e7-b612-409d-a101-6a253901c1a1,1550961179271,mobile,Android,0,0,0,,1,1,,,,,,,
c77abdf2-751b-4028-9411-0c7940ea5de8,c77abdf2-751b-4028-9411-0c7940ea5de8,1552309943445,mobile,iOS,1,0,1,1,1,1,197,,1,26,,,
f33e6286-413f-4b16-8ec5-8f7f554df876,f33e6286-413f-4b16-8ec5-8f7f554df876,1552314802591,mobile,Android,1,1,1,0,0,1,203,712,18,97,1021,1021,7817
b687e158-feba-46b1-9885-49bf0ef67c42,b687e158-feba-46b1-9885-49bf0ef67c42,1552215864904,mobile,Android,1,0,0,1,1,1,82,628,,,,,
f576b507-4d6d-4eec-9929-e24459a4b9b5,f576b507-4d6d-4eec-9929-e24459a4b9b5,1552249374727,mobile,iOS,1,0,0,0,1,1,,,,,,,
a9959624-8c16-4880-af82-b78ec3d05b36,a9959624-8c16-4880-af82-b78ec3d05b36,1552236504782,mobile,Android,1,0,1,0,1,1,,,,,,,
b4a43bdb-ca43-42a6-9e0d-6943454b2f9a,b4a43bdb-ca43-42a6-9e0d-6943454b2f9a,1552283567890,mobile,iOS,1,1,0,0,0,1,,7213,69,135,,,
3d902479-d65c-4199-a49b-df297a62ef6e,3d902479-d65c-4199-a49b-df297a62ef6e,1550983527004,mobile,iOS,1,1,0,,0,1,,,,,,,
a8c10f80-32dc-4d66-9fa0-4ed8f37274d0,a8c10f80-32dc-4d66-9fa0-4ed8f37274d0,1552263696355,mobile,Android,1,1,0,0,1,1,62,595,79,168,994,994,1042
30e053c4-dbe9-4086-a879-589661193026,30e053c4-dbe9-4086-a879-589661193026,1552281308494,mobile,iOS,1,1,0,1,0,1,343,2098,209,2216,,,
926c2a4b-9648-4067-b839-f4a516d64393,926c2a4b-9648-4067-b839-f4a516d64393,1552305153707,mobile,Android,1,1,0,1,0,1,117,423,415,588,1268,1268,1411
dc830cac-706c-4b82-849a-aa0746ba312c,dc830cac-706c-4b82-849a-aa0746ba312c,1552225002555,mobile,Android,1,1,1,0,0,1,0,556,,,,,
67bafe4a-7c6e-4ca1-a253-b4f2561cc74b,67bafe4a-7c6e-4ca1-a253-b4f2561cc74b,1552294096887,mobile,Android,1,0,0,0,1,1,0,678,176,465,1441,2388,2388
840154b8-6588-45b8-8373-8ae7371f4712,840154b8-6588-45b8-8373-8ae7371f4712,1552225460034,NA,Linux,1,1,0,0,1,1,,,,,,,
a99d8908-1ba5-4510-b77a-462cc6493011,a99d8908-1ba5-4510-b77a-462cc6493011,1552315358746,mobile,Android,1,0,0,1,1,1,64,361,111,234,699,1084,
237e3ac8-e295-46c3-8b5f-0a123c0649cf,237e3ac8-e295-46c3-8b5f-0a123c0649cf,1552389198224,mobile,iOS,1,1,1,1,1,1,89,685,3,4,,,
e0ea2f6e-38bb-456c-8077-59c5f4fb27d0,e0ea2f6e-38bb-456c-8077-59c5f4fb27d0,1552312359409,mobile,Android,1,0,0,0,0,1,0,504,164,280,869,1119,
7b743e28-49c4-4f5e-8407-1211c9cd6cff,7b743e28-49c4-4f5e-8407-1211c9cd6cff,1552288698131,mobile,Android,1,1,1,1,1,1,97,391,130,138,,1082,
df117912-8655-4a1c-bbb6-0de836a9b6c9,df117912-8655-4a1c-bbb6-0de836a9b6c9,1552215427536,mobile,Android,1,0,0,0,0,1,0,438,,,,,904
14026fec-8617-453c-bac3-b881ff2a2979,14026fec-8617-453c-bac3-b881ff2a2979,1552215457357,mobile,Android,1,1,1,1,0,1,106,740,,,,,1726
09122d61-5233-4ce3-9acc-19a7e2d325a3,09122d61-5233-4ce3-9acc-19a7e2d325a3,1552238391667,mobile,Android,1,1,0,1,1,1,,615,211,476,1659,1659,20856
ac32c3f0-e879-4c21-b851-81a9344d436e,ac32c3f0-e879-4c21-b851-81a9344d436e,1552399405459,mobile,iOS,1,1,0,1,1,1,0,731,,,,,
705f9c6c-f5a6-4deb-bbcc-224d592df806,705f9c6c-f5a6-4deb-bbcc-224d592df806,1551009850633,mobile,Android,0,1,1,,1,1,,,,,,,
417171ed-6076-440c-989d-cb468ce87bfc,417171ed-6076-440c-989d-cb468ce87bfc,1552384867988,NA,Windows,1,1,1,0,1,1,190,1798,87,529,2108,2108,2543
94d349bf-a303-4aaf-aca2-04b92304422d,94d349bf-a303-4aaf-aca2-04b92304422d,1552385397525,mobile,Android,1,0,0,1,1,1,38,1124,170,323,,,1875
4d2cfe28-e417-4eaa-9166-c50c988bd08d,4d2cfe28-e417-4eaa-9166-c50c988bd08d,1552302383863,NA,Windows,1,0,1,1,1,1,59,398,52,35,,,
308eeff1-d8cf-4e6a-99e3-ab427ddf5ad2,308eeff1-d8cf-4e6a-99e3-ab427ddf5ad2,1552289389744,mobile,Android,1,0,1,0,0,1,0,,29,107,,,1658
d7aab712-9aa1-453d-ab3f-c259578a51e2,d7aab712-9aa1-453d-ab3f-c259578a51e2,1552261150839,mobile,iOS,1,0,1,1,1,1,,,,,,,
a0ab2ac5-c49c-431c-972b-ea5778a2006a,a0ab2ac5-c49c-431c-972b-ea5778a2006a,1552380199920,NA,Windows,1,1,0,1,0,1,171,1962,2455,2455,4565,4565,
07bcbe08-977c-4dc6-a09a-9ac392a94c4a,07bcbe08-977c-4dc6-a09a-9ac392a94c4a,1552164478423,mobile,iOS,1,0,1,0,1,1,329,1144,,,,,
6b832a2a-13e8-4fb6-a411-ab7f90d3b5d8,6b832a2a-13e8-4fb6-a411-ab7f90d3b5d8,1552266278502,mobile,iOS,1,0,1,0,1,1,41,513,11,10,,,
e4561441-a16f-4da9-a2c5-77011d454739,e4561441-a16f-4da9-a2c5-77011d454739,1552330016103,NA,Android,1,1,1,1,0,1,132,615,16,45,916,916,
ded579d0-3d9b-4712-b0f8-1a26ca100211,ded579d0-3d9b-4712-b0f8-1a26ca100211,1552312977044,tablet,Android,1,1,1,0,1,1,1,529,46,66,950,950,1369
e07b0909-cbf4-4a58-8160-3fecccc87b82,e07b0909-cbf4-4a58-8160-3fecccc87b82,1551006643125,mobile,Android,0,0,0,,0,1,,,,,,,
2e20416f-3047-4811-8b35-f2f910f120c2,2e20416f-3047-4811-8b35-f2f910f120c2,1551018309237,mobile,Android,0,0,0,,1,1,,,,,,,
aa53b293-e3f7-4397-bd3e-635305c68354,aa53b293-e3f7-4397-bd3e-635305c68354,1552278867520,mobile,iOS,1,1,0,1,1,1,121,617,75,83,,,
6c97af25-bd37-415f-b698-9aebed49ac94,6c97af25-bd37-415f-b698-9aebed49ac94,1552326001790,mobile,Android,1,0,1,1,0,1,0,764,87,196,,,
c5ef8579-aca0-4226-9e9b-c83412db6d6d,c5ef8579-aca0-4226-9e9b-c83412db6d6d,1552254673841,mobile,Android,1,1,0,1,1,1,,,,,,,
1f226525-6cc1-417c-9b2e-f1b318515e60,1f226525-6cc1-417c-9b2e-f1b318515e60,1552269899818,mobile,iOS,1,0,1,0,1,1,123,728,0,2,,,
e635fd44-9bc9-4cdf-a4d4-369b2209bba1,e635fd44-9bc9-4cdf-a4d4-369b2209bba1,1552307348814,mobile,Android,1,0,0,0,0,1,,,,,,,
f647d3ec-85d8-49d5-99ab-79170c3d6a1a,f647d3ec-85d8-49d5-99ab-79170c3d6a1a,1552336163126,tablet,iOS,1,1,1,0,0,1,,,,,,,
153aefd6-cb9a-4455-9bc5-a721f0a98979,153aefd6-cb9a-4455-9bc5-a721f0a98979,1552386952053,mobile,Android,1,0,1,1,1,1,85,524,64,85,972,1140,
84b49c66-6dab-4801-8100-5136a9bc28f3,84b49c66-6dab-4801-8100-5136a9bc28f3,1552369156452,mobile,iOS,1,1,1,1,1,1,,,,,,,
2961a893-0b04-4c29-8cab-50a8ea4e7a27,2961a893-0b04-4c29-8cab-50a8ea4e7a27,1552393582092,mobile,iOS,1,0,0,1,1,1,201,503,,,,,
9473e77f-437c-4b74-bf24-b076d630ce61,9473e77f-437c-4b74-bf24-b076d630ce61,1552396070101,mobile,iOS,1,0,1,0,1,1,,648,75,67,,,
36e0d8bc-d2c5-40b3-9ded-8d422cfc776d,36e0d8bc-d2c5-40b3-9ded-8d422cfc776d,1552368615584,mobile,iOS,1,1,0,0,0,1,725,1251,103,228,,,
03b0b003-afe3-468b-89a2-6ca0da1827e7,03b0b003-afe3-468b-89a2-6ca0da1827e7,1552334378541,NA,Windows,1,0,1,1,0,1,202,1713,266,187,,,
8c14f03a-370a-44e6-9558-50aa4fdd0a28,8c14f03a-370a-44e6-9558-50aa4fdd0a28,1550990150027,mobile,iOS,0,0,0,,1,1,,,,,,,
dc5cd629-b326-4d0c-a9be-5cb666601fab,dc5cd629-b326-4d0c-a9be-5cb666601fab,1552253006637,mobile,iOS,1,0,1,1,0,1,,,,,,,
36d7a50a-ce14-46fe-ba0c-9cc7893db178,36d7a50a-ce14-46fe-ba0c-9cc7893db178,1552341382109,mobile,Android,1,1,0,0,0,1,,,,,,,
5eed85b8-8f38-49be-a248-e40bde8ea7a8,5eed85b8-8f38-49be-a248-e40bde8ea7a8,1552376435340,mobile,Android,1,1,0,1,1,1,24,661,161,467,1034,1034,1532
d2ac46e6-fe6a-40ac-bfd8-f8a500bb4e6f,d2ac46e6-fe6a-40ac-bfd8-f8a500bb4e6f,1552209585333,mobile,Android,1,1,1,0,0,1,68,643,,,,,
90351d49-8437-43dc-a42a-e899a9d1376b,90351d49-8437-43dc-a42a-e899a9d1376b,1552271382638,mobile,Android,1,1,1,0,1,1,3,981,210,216,,,
a2dad851-8ed3-406b-bd92-687ece928384,a2dad851-8ed3-406b-bd92-687ece928384,1552323501804,mobile,Android,1,0,0,1,0,1,16,344,72,162,732,1017,
ba264429-7c1a-441b-bb69-764fa3983382,ba264429-7c1a-441b-bb69-764fa3983382,1552398165503,mobile,iOS,1,1,0,1,1,1,66,1833,,,,,
5b7822d6-725e-4903-af72-3e71d2c2362b,5b7822d6-725e-4903-af72-3e71d2c2362b,1552339237562,mobile,Android,1,1,1,1,1,1,,,,,,,
8aabe116-0be2-451a-b766-73100d73bd5e,8aabe116-0be2-451a-b766-73100d73bd5e,1551010613409,mobile,iOS,1,0,0,,1,1,,,,,,,
7fe959e0-db8e-43c4-9c3a-7ccf653b68e5,7fe959e0-db8e-43c4-9c3a-7ccf653b68e5,1552330183443,mobile,Android,1,0,0,1,0,1,7,773,265,588,1357,1903,
2bea4680-2f11-4866-90ad-53e42971f8e9,2bea4680-2f11-4866-90ad-53e42971f8e9,1552337084070,mobile,Android,1,0,0,0,1,1,,,,,,,
bbf5a06f-d2d2-4853-8d92-6b5d0a619c6c,bbf5a06f-d2d2-4853-8d92-6b5d0a619c6c,1552179475448,mobile,Android,1,0,1,0,0,1,,,,,,,
c6165ac3-1955-474e-89f8-ced9e4c284f8,c6165ac3-1955-474e-89f8-ced9e4c284f8,1552272133044,mobile,iOS,1,1,0,1,1,1,442,,180,222,,,
0e3d2c45-0f81-47fa-870e-ef4c9b39f171,0e3d2c45-0f81-47fa-870e-ef4c9b39f171,1552265976226,mobile,iOS,1,0,0,1,0,1,36,554,49,71,,,
d97a037e-6125-41b5-bd0e-2fd746063182,d97a037e-6125-41b5-bd0e-2fd746063182,1551010427944,NA,Windows,0,0,0,,1,1,,,,,,,
c57e94fa-0e51-442c-812e-918da15a3363,c57e94fa-0e51-442c-812e-918da15a3363,1552250598884,mobile,Android,1,0,1,1,1,1,,,,,,,
742cbf61-0b58-41e6-8470-75736ca493e5,742cbf61-0b58-41e6-8470-75736ca493e5,1552206626585,mobile,Android,1,0,1,0,1,1,0,193,,,,,687
3fd11c27-819f-48f1-ae64-9fc120d10116,3fd11c27-819f-48f1-ae64-9fc120d10116,1552374856428,mobile,Android,1,0,0,1,0,1,72,517,156,349,,1313,
a3d59413-a427-447e-91fd-1f6a69a9a49a,a3d59413-a427-447e-91fd-1f6a69a9a49a,1552153569839,mobile,iOS,1,0,1,0,0,1,,,,,,,
0226cd4a-318f-43c9-9843-73bc3c0cd0cb,0226cd4a-318f-43c9-9843-73bc3c0cd0cb,1552310283667,mobile,Android,1,1,0,0,0,1,0,745,131,298,,,1384
bbdf90f2-1b59-461f-a75b-d8413c49ce5d,bbdf90f2-1b59-461f-a75b-d8413c49ce5d,1552305073825,NA,Windows,1,1,0,0,0,1,78,641,132,127,953,953,1044
c61cb7c5-7207-4075-b7be-99dc3308e5cd,c61cb7c5-7207-4075-b7be-99dc3308e5cd,1552343114466,mobile,Android,1,1,0,0,1,1,,,,,,,
9c9e02d4-1cc9-4093-92b8-0efd8d061939,9c9e02d4-1cc9-4093-92b8-0efd8d061939,1552216352330,mobile,Android,1,1,1,1,1,1,0,896,,,,,19280
16de2e6a-87a6-4dea-884a-2b095dbafb44,16de2e6a-87a6-4dea-884a-2b095dbafb44,1552216269397,mobile,Android,1,1,0,0,0,1,0,321,,,,,
60701b23-5962-4f2f-aa42-d27efc6e65a9,60701b23-5962-4f2f-aa42-d27efc6e65a9,1552347214004,mobile,Android,1,0,1,1,1,1,,,,,,,
50b66b14-b671-4c1d-9a8d-c857d8d63786,50b66b14-b671-4c1d-9a8d-c857d8d63786,1552304077571,mobile,Android,1,0,1,0,1,1,113,392,68,75,605,704,
b8449e9b-eafa-47e8-8a11-b7f983ae8765,b8449e9b-eafa-47e8-8a11-b7f983ae8765,1552403141379,NA,Windows,1,1,0,1,0,1,0,1238,356,481,2437,2437,2598
c3905a26-0a0e-4382-a998-dc817adedd76,c3905a26-0a0e-4382-a998-dc817adedd76,1552396010676,mobile,Android,1,0,0,0,0,1,0,441,98,144,760,935,
4bfe41eb-34a6-4dc0-8b90-1ede2641541f,4bfe41eb-34a6-4dc0-8b90-1ede2641541f,1552291059331,mobile,Android,1,1,1,0,1,1,50,524,27,40,780,780,8690
7e4aee01-3bad-4f48-932e-7146126bba9c,7e4aee01-3bad-4f48-932e-7146126bba9c,1552309238294,mobile,Android,1,1,1,0,0,1,,1091,20,50,1441,1441,1774
f5039cfa-1a27-41e0-a1cb-03d155a80618,f5039cfa-1a27-41e0-a1cb-03d155a80618,1552392418413,mobile,iOS,1,1,1,0,1,1,189,814,19,27,,,
56c1410b-2f96-4ac2-82e8-b1d192c394ce,56c1410b-2f96-4ac2-82e8-b1d192c394ce,1552322591919,mobile,iOS,1,1,1,0,1,1,166,728,148,209,,,
